post,year,traffic,fence,eco,agri,water,1km_inner,count,avg_low_temp_springautumn,avg_low_temp_summer,avg_low_temp_winter,avg_temp_springautumn,avg_temp_summer,avg_temp_winter,avg_wind_springautumn,avg_wind_summer,avg_wind_winter,max_snow_springautumn,max_snow_summer,max_snow_winter,month_total_rain_springautumn,month_total_rain_summer,month_total_rain_winter
251.0,2022,203.7150537634409,1,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.0,2023,175.1761936785474,1,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.0,2024,198.12008072653884,1,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.1,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.1,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.1,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.1,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.1,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.1,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.2,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.2,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.2,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.2,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.2,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.2,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.3,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.3,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.3,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.3,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.3,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.3,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.4,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.4,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.4,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.4,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.4,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.4,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.5,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.5,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.5,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.5,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.5,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.5,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.6,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.6,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.6,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.6,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.6,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.6,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.7,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.7,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.7,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.7,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.7,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.7,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.8,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.8,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.8,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.8,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.8,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.8,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
251.9,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
251.9,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
251.9,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
251.9,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
251.9,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
251.9,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.0,2019,191.07865546218488,1,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.0,2020,201.75069444444443,1,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.0,2021,207.00243055555555,1,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.0,2022,203.7150537634409,1,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.0,2023,175.1761936785474,1,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.0,2024,198.12008072653884,1,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.1,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.1,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.1,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.1,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.1,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.1,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.2,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.2,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.2,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.2,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.2,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.2,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.3,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.3,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.3,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.3,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.3,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.3,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.4,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.4,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.4,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.4,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.4,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.4,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.5,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.5,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.5,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.5,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.5,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.5,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.6,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.6,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.6,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.6,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.6,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.6,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.7,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.7,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.7,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.7,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.7,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.7,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.8,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.8,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.8,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.8,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.8,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.8,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
252.9,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
252.9,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
252.9,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
252.9,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
252.9,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
252.9,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
253.0,2019,191.07865546218488,1,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
253.0,2020,201.75069444444443,1,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
253.0,2021,207.00243055555555,1,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
253.0,2022,203.7150537634409,1,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
253.0,2023,175.1761936785474,1,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
253.0,2024,198.12008072653884,1,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
253.1,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
253.1,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
253.1,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
253.1,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
253.1,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
253.1,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
253.2,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
253.2,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
253.2,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
253.2,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
253.2,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
253.2,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
253.3,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
253.3,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
253.3,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
253.3,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
253.3,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
253.3,2024,198.12008072653884,0,0,0,0,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333
253.4,2019,191.07865546218488,0,0,0,0,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.12,130.725,14.4
253.4,2020,201.75069444444443,0,0,0,0,0,0,7.48,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0
253.4,2021,207.00243055555555,0,0,0,0,0,0,8.66,21.45,-3.366666667,13.46,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667
253.4,2022,203.7150537634409,0,0,0,0,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.18,234.175,7.933333333
253.4,2023,175.1761936785474,0,0,0,0,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7
